municLabel,parishLabel,lon,lat
"Parish of Setúbal (São Julião, Nossa Senhora da Anunciada e Santa Maria da Graça)",São Julião,-8.89631,38.53487
Sernancelhe,Faia,-7.546111111,40.94944444
Sernancelhe,Carregal,-7.58035,40.90184
Sernancelhe,Carregal,-7.576944444,40.90972222
"São Pedro do Sul, Várzea e Baiões",Baiões,-8.09626,40.75684
Sernancelhe,Granjal,-7.533611111,40.88777778
São Pedro do Sul,Pindelo dos Milagres,-7.962777777,40.805
Penso e Freixinho,Freixinho,-7.53,40.93666667
Tabuaço,Valença do Douro,-7.55446,41.15821
Tabuaço,Desejosa,-7.533333333,41.13305556
Távora e Pereiro,Pereiro,-7.495277777,41.1025
Tarouca,Várzea da Serra,-7.8275,40.99722222
Carvalhais e Candal,Carvalhais,-8.1125,40.78222222
Penalva do Castelo,Lusinde,-7.72914,40.68669
Penalva do Castelo,Germil,-7.728888888,40.63972222
Penalva do Castelo,Germil,-7.71438,40.64176
Penalva do Castelo,Castelo de Penalva,-7.65421,40.65788
São João da Pesqueira,Valongo dos Azeites,-7.395277777,41.07
São João da Pesqueira,Valongo dos Azeites,-7.39232,41.07922
Resende,Barro,-7.882222222,41.12944444
Resende,São Romão de Aregos,-7.98381,41.08353
Resende,São Romão de Aregos,-7.982222222,41.09055556
Sátão,Ferreira de Aves,-7.664444444,40.81111111
Sátão,Mioma,-7.71672,40.74638
Tabuaço,Vale de Figueira,-7.592222222,41.09444444
Sernancelhe,Vila da Ponte,-7.509722222,40.91805556
São Pedro do Sul,Covas do Rio,-8.073055555,40.89833333
Tarouca,São João de Tarouca,-7.748611111,40.99444444
São Pedro do Sul,Vila Maior,-8.030833333,40.78611111
São Pedro do Sul,Valadares,-8.200555555,40.75666667
Tarouca,Salzedas,-7.725,41.05555556
Tarouca,Salzedas,-7.72726,41.06519
Tabuaço,Granja do Tedo,-7.614444444,41.0675
Trancoso,Moreira de Rei,-7.320833333,40.82972222
Trancoso,Moreira de Rei,-7.32316,40.83915
Guimarães,Moreira de Cónegos,-8.333333333,41.38333333
Vila do Conde,Mosteiró,-8.65597,41.2813
Castelo Branco,Sarzedas,-7.6875,39.85027778
"Torre do Terrenho, Sebadelhe da Serra e Terrenho",Torre do Terrenho,-7.359444444,40.88888889
Vila Nova de Famalicão,Mouquim,-8.51957,41.43816
Barcelos,Moure,-8.556111111,41.50138889
"Margaride (Santa Eulália), Várzea, Lagares, Varziela e Moure",Moure,-8.17233,41.35441
"Margaride (Santa Eulália), Várzea, Lagares, Varziela e Moure",Moure,-8.176944444,41.35861111
Póvoa de Lanhoso,Moure,-8.33002,41.60723
Póvoa de Lanhoso,Moure,-8.336111111,41.60777778
Vila Verde,Moure,-8.484166666,41.64444444
Vila Verde,Moure,-8.4807,41.64347
Abrantes,Mouriscas,-8.095277777,39.50277778
Tábua,Mouronho,-8.04354,40.27878
Tábua,Mouronho,-8.043611111,40.28055556
Vila Flor,Mourão,-7.203888888,41.23972222
Salvaterra de Magos,Muge,-8.711111111,39.1
Salvaterra de Magos,Muge,-8.67852,39.09666
Vila Nova de Foz Côa,Murça,-7.231388888,41.10055556
Oliveira de Azeméis,Vila de Cucujães,-8.493333333,40.87166667
Vila Nova de Foz Côa,Muxagata,-7.15562,41.02906
Vila Nova de Foz Côa,Muxagata,-7.15,41.03611111
Beja,Santa Clara de Louredo,-7.866666666,37.96666667
Vila Nova de Famalicão,Pedome,-8.393333333,41.41361111
Vila Nova de Famalicão,Pedome,-8.38787,41.41591
Vila Nova de Famalicão,Novais,-8.43037,41.39131
Torre de Moncorvo,Mós,-6.905555555,41.1575
Marvão,Beirã,-7.370833333,39.44916667
Marvão,Beirã,-7.35988,39.45584
Ponte de Lima,Vilar do Monte,-8.548333333,41.83611111
Rio Maior,Rio Maior,-8.936388888,39.33694444
Odivelas,Ramada,-9.191111111,38.80361111
Mafamude e Vilar do Paraíso,Vilar do Paraíso,-8.619722222,41.10777778
Caldas da Rainha,Nadadouro,-9.188611111,39.42055556
Celorico de Basto,Caçarilhe,-8.04456,41.42304
Paredes,Vilela,-8.38093,41.2441
Torres Vedras,Ventosa,-9.32127,39.06049
Torres Vedras,Ventosa,-9.309166666,39.0675
Santa Comba Dão e Couto do Mosteiro,Santa Comba Dão,-8.130277777,40.39805556
Valongo,Alfena,-8.525277777,41.23805556
Valongo,Alfena,-8.52444,41.23951
Grândola,Santa Margarida da Serra,-8.602222222,38.12305556
Santiago do Cacém,Vale de Água,-8.586666666,37.90333333
Póvoa de Varzim,Navais,-8.7625,41.43111111
Braga,Navarra,-8.38174,41.6069
Sabugal,Nave,-6.974444444,40.39472222
Sabugal,Nave,-6.9603,40.39821
Porto,Aldoar,-8.667052777,41.16954444
"Aldoar, Foz do Douro e Nevogilde",Aldoar,-8.667052777,41.16954444
Q16502313,Aldoar,-8.667052777,41.16954444
Lordelo do Ouro e Massarelos,Ramalde,-8.64284,41.17204
"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",São Nicolau,-8.61459,41.141
"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",São Nicolau,-8.614406426,41.1410135
Porto,Paranhos,-8.616388888,41.17972222
Maia,Paranhos,-8.616388888,41.17972222
Q16502313,Paranhos,-8.616388888,41.17972222
União das Freguesias de Negreiros e Chavão,Negreiros,-8.61645,41.42896
Beja (Santiago Maior e São João Baptista),São João Baptista,-7.85643,37.99764
"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",Algés,-9.229272222,38.69949722
Fronteira,Fronteira,-7.65,39.05638889
Vila Nova de Famalicão,Requião,-8.47834,41.41232
Soure,Soure,-8.627222222,40.05944444
Soure,Soure,-8.60874,40.05182
Sertã,Nesperal,-8.165277777,39.81444444
Celorico de Basto,Ourilhe,-8.01855,41.41356
Celorico de Basto,Ourilhe,-8.016666666,41.42305556
Alcoutim,Giões,-7.693888888,37.47388889
Vila Nova de Famalicão,Pousada de Saramagos,-8.43641,41.42819
Vila Nova de Famalicão,Pousada de Saramagos,-8.433333333,41.42916667
Guimarães,Vila Nova de Sande,-8.36049,41.46989
Guimarães,Vila Nova de Sande,-8.347777777,41.465
Rio Maior,Outeiro da Cortiçada,-8.825833333,39.32972222
Amadora,Alfragide,-9.22118,38.73474
"Coruche, Fajarda e Erra",Coruche,-8.528333333,38.95805556
Vila Real,Lordelo,-7.771111111,41.31694444
Vila Real,Lordelo,-7.7611,41.31566
Trancoso,Tamanhos,-7.315555555,40.76166667
Valpaços,Santa Valha,-7.268333333,41.68388889
Vila Nova de Famalicão,"Nine, Portugal",-8.543888888,41.46472222
Santa Maria da Feira,Nogueira da Regedoura,-8.600833333,41.00388889
"Nogueira, Fraião e Lamaçães",Nogueira,-8.413055555,41.52805556
Nogueiró e Tenões,Nogueiró,-8.384166666,41.54777778
Santa Maria da Feira,São Paio de Oleiros,-8.593333333,40.99
Nisa,Alpalhão,-7.618888888,39.41666667
"Nossa Senhora da Vila, Nossa Senhora do Bispo e Silveiras",Silveiras,-8.346166666,38.65158333
Montemor-o-Novo,Ciborro,-8.216666666,38.8
Ponta Delgada,Santa Bárbara,-25.72777778,37.87611111
Arronches,Assunção,-7.284611111,39.12155556
Angra do Heroísmo,São Mateus da Calheta,-27.27,38.65694444
Ponta Delgada,Pilar da Bretanha,-25.78111111,37.90527778
Horta,Praia do Almoxarife,-28.62444444,38.56027778
Nordeste,Achada,-25.26444444,37.85611111
"Mortágua, Vale de Remígio, Cortegaça e Almaça",Mortágua,-8.232777777,40.39472222
Valpaços,São Pedro de Veiga de Lila,-7.329444444,41.4975
Boticas,Boticas,-7.665,41.68888889
"Esposende, Marinhas e Gandra",Esposende,-8.781111111,41.53277778
"Esposende, Marinhas e Gandra",Esposende,-8.77917,41.53323
Mora,Cabeção,-8.066666666,38.95
Montalegre,Vila da Ponte,-7.89602,41.72589
Mondim de Basto,Vilar de Ferreiros,-7.906666666,41.40638889
Mesão Frio (Santo André),São Nicolau,-7.8921,41.16069
Mesão Frio (Santo André),São Nicolau,-7.889166666,41.16
Montalegre,Gralhas,-7.705833333,41.85194444
Mesão Frio,Barqueiros,-7.901944444,41.13666667
Mondim de Basto,Bilhó,-7.851944444,41.40861111
Montalegre,Salto,-7.92697,41.6347
Montalegre,Salto,-7.942777777,41.64861111
Mesão Frio (Santo André),Vila Jusã,-7.89269,41.15107
Mesão Frio,Cidadelhe,-7.845277777,41.16972222
"Cambeses do Rio, Donões e Mourilhe",Mourilhe,-7.842777777,41.83888889
Mesão Frio (Santo André),Santa Cristina,-7.893611111,41.16777778
Mesão Frio (Santo André),Santa Cristina,-7.88326,41.16809
Montalegre,Negrões,-7.784722222,41.7425
Montalegre,Santo André,-7.667777777,41.86472222
Mondim de Basto,Pardelhas,-7.893888888,41.33444444
Mondim de Basto,Pardelhas,-7.88994,41.33121
Mondim de Basto,Campanhó,-7.929166666,41.32277778
Mondim de Basto,Campanhó,-7.9315,41.33152
Mondim de Basto,Atei,-7.916666666,41.45
Mondim de Basto,Atei,-7.91475,41.45411
Meixedo e Padornelos,Meixedo,-7.743333333,41.83527778
"Paradela, Contim e Fiães",Paradela,-7.944166666,41.76277778
Montalegre,Morgade,-7.7475,41.75472222
Montalegre,Outeiro,-7.944444444,41.7875
Vilar de Perdizes e Meixide,Meixide,-7.598611111,41.81361111
Montalegre,Sarraquinhos,-7.663888888,41.8
"Paradela, Contim e Fiães",Contim,-7.893055555,41.78333333
Montalegre,Covelo do Gerês,-7.983055555,41.72027778
Meixedo e Padornelos,Padornelos,-7.756388888,41.86138889
Venda Nova e Pondras,Venda Nova,-7.957777777,41.67138889
Montalegre e Padroso,Padroso,-7.784444444,41.85944444
Montalegre,Chã,-7.784722222,41.78472222
"Cambeses do Rio, Donões e Mourilhe",Cambeses do Rio,-7.838888888,41.80472222
Montalegre,Ferral,-7.991666666,41.69972222
Montalegre,Ferral,-7.98859,41.69767
Sezelhe e Covelães,Covelães,-7.898055555,41.80305556
Venda Nova e Pondras,Pondras,-7.92071,41.69343
Venda Nova e Pondras,Pondras,-7.916666666,41.69527778
Montalegre,Tourém,-7.89575,41.90569444
Montalegre,Reigoso,-7.935,41.71527778
Montalegre,Pitões das Junias,-7.951111111,41.84166667
Mesão Frio,Vila Marim,-7.874722222,41.17583333
Ermelo e Pardelhas,Ermelo,-7.888055555,41.35944444
Ermelo e Pardelhas,Ermelo,-7.87708,41.35789
Mesão Frio,Oliveira,-7.82862,41.17473
Viade de Baixo e Fervidelas,Viade de Baixo,-7.863611111,41.76055556
"Paradela, Contim e Fiães",Fiães do Rio,-7.926666666,41.77722222
Mondim de Basto,Paradança,-7.95211,41.36776
Mondim de Basto,Paradança,-7.956666666,41.38055556
"Cambeses do Rio, Donões e Mourilhe",Donoes,-7.82079,41.83571
Torres Novas,Zibreira,-8.611111111,39.48361111
Montalegre,Cervos,-7.683333333,41.73333333
Montalegre,Cabril,-8.033333333,41.71666667
Sezelhe e Covelães,Sezelhe,-7.874444444,41.81194444
São Mamede de Infesta e Senhora da Hora,São Mamede de Infesta,-8.61429,41.19345
Gondar e Orbacém,Gondar,-8.778888888,41.81861111
Leiria,Barosa,-8.851666666,39.75666667
Leiria,Barosa,-8.85001,39.75783
Tábua,Midões,-7.950277777,40.38527778
Constantim e Vale de Nogueiras,Constantim,-7.696666666,41.28194444
Mirandela,São Pedro Velho,-7.155555555,41.69083333
União das Freguesias de Gamil e Midões,Midões,-8.58623,41.50262
União das Freguesias de Gamil e Midões,Midões,-8.582222222,41.50916667
Bragança,Zoio,-6.920833333,41.74888889
Barcelos,Gilmonde,-8.656666666,41.51027778
Porto Moniz,Seixal,-17.10694444,32.82361111
Viana do Alentejo,Aguiar,-7.966666666,38.38333333
Porto Moniz,Ribeira da Janela,-17.15361111,32.84666667
Alenquer,Carnota,-9.071666666,39.03361111
Fundão,Castelejo,-7.5775,40.12361111
Fafe,Freitas,-8.210833333,41.51333333
Vieira do Minho,Vilar do Chão,-8.095555555,41.615
Vieira do Minho,Vilar do Chão,-8.08456,41.62451
Melgaço,Alvaredo,-8.30678,42.09289
Melgaço,Alvaredo,-8.299722222,42.09555556
Mogadouro,Vilar de Rei,-6.66711,41.30295
Mogadouro,Vilar de Rei,-6.676944444,41.30611111
Santiago do Cacém,São Domingos,-8.538611111,37.92944444
Calheta,Arco da Calheta,-17.14777778,32.71341667
Sintra,Pero Pinheiro,-9.323944444,38.85630556
Lousada,Santa Margarida de Lousada,-8.256333333,41.30427778
Terras de Bouro,Valdosende,-8.233055555,41.66777778
Terras de Bouro,Valdosende,-8.22714,41.66741
Murtosa,Bunheiro,-8.645,40.77138889
Murtosa,Bunheiro,-8.6419,40.77118
Santo Tirso,Água Longa,-8.492777777,41.25944444
Santo Tirso,Água Longa,-8.49796,41.26544
Ferreira do Zêzere,Águas Belas,-8.3025,39.7125
Ferreira do Zêzere,Águas Belas,-8.27639,39.7174
Sabugal,Águas Belas,-7.16694444,40.37472222
Sátão,Águas Boas,-7.62583333,40.85527778
Maia,Águas Santas,-8.576988888,41.20944167
Póvoa de Lanhoso,Águas Santas,-8.32317,41.61231
Miranda do Douro,Águas Vivas,-6.415833333,41.47666667
Águeda e Borralha,Águeda,-8.448005555,40.57448056
Peso da Régua,Vilarinho dos Freires,-7.75,41.1725
Noura e Palheiros,Palheiros,-7.400277777,41.41666667
Noura e Palheiros,Noura,-7.418888888,41.39083333
Óbidos,Sobral da Lagoa,-9.186388888,39.35083333
Óbidos,Sobral da Lagoa,-9.18894,39.36651
Ourém,Gondemaria,-8.62795,39.69011
Ourém,Gondemaria,-8.623333333,39.68805556
Sabugal e Aldeia de Santo António,Aldeia de Santo António,-7.136388888,40.34305556
Vila Verde,Nevogilde,-8.47363,41.6643
Vila Verde,Nevogilde,-8.466388888,41.67055556
Vila Nova de Gaia,Sermonde,-8.586111111,41.04916667
Soure,Gesteira,-8.658333333,40.08166667
São Vicente,Graça,-9.130833333,38.71722222
"Perafita, Lavra and Santa Cruz do Bispo",Perafita,-8.698888888,41.22388889
"Perafita, Lavra and Santa Cruz do Bispo",Perafita,-8.6959,41.22477
Sabugal,Aldeia da Ponte,-6.869083333,40.41348889
Odemira,Santa Clara-a-Velha,-8.466666666,37.5
Seia,Girabolhos,-7.75266,40.50884
Seia,Girabolhos,-7.736666666,40.50944444
Penha de França,São João,-9.122777777,38.72888889
Vila do Conde,Gião,-8.674444444,41.31027778
Alcácer do Sal (Santa Maria do Castelo e Santiago) e Santa Susana,Alcácer do Sal (Santiago),-8.495,38.37444444
Alcácer do Sal (Santa Maria do Castelo e Santiago) e Santa Susana,Alcácer do Sal (Santiago),-8.40773,38.34103
Vila Nova de Gaia,"Serzedo, Vila Nova de Gaia",-8.629444444,41.05111111
Salvaterra de Magos,Glória do Ribatejo,-8.633333333,39.03333333
Lousada,Barrosas,-8.2806,41.33052
Trancoso,Vale do Seixo,-7.275555555,40.78861111
Trancoso,Vale do Seixo,-7.27266,40.79291
Vila do Conde,Touguinhó,-8.71,41.38441
Vila do Conde,Touguinhó,-8.703333333,41.38027778
Torres Novas,Olaia,-8.502777777,39.51777778
Batalha,Golpilheira,-8.8173,39.68094
Vila Verde,Gomide,-8.38192,41.7209
Vila Verde,Gomide,-8.365,41.72694444
Vila Nova de Cerveira,Gondarém,-8.751666666,41.91666667
Vila Nova de Famalicão,Gondifelos,-8.60036,41.41401
Vila Nova de Famalicão,Gondifelos,-8.601111111,41.42
Vila Verde,Gondiães,-8.453333333,41.68083333
Vila Verde,Gondiães,-8.44948,41.68015
Vila Verde,Gondomar,-8.362222222,41.74083333
Vila Verde,Gondomar,-8.36198,41.74185
Gondomil e Sanfins,Gondomil,-8.55141,42.01764
Gondomil e Sanfins,Gondomil,-8.554722222,42.0275
Bragança,Gostei,-6.820833333,41.79138889
Vila Nova de Famalicão,Landim,-8.465,41.38
Vila Nova de Famalicão,Landim,-8.46258,41.38899
Braga,Lomar,-8.429166666,41.52638889
Pinhel,Q1540259,-7.163888888,40.65722222
Vila Verde,Goães,-8.511666666,41.68138889
Vila Verde,Goães,-8.50666,41.68309
Grade e Carralcova,Grade,-8.369444444,41.86888889
Sequeiros e Gradiz,Gradiz,-7.528611111,40.85944444
Nazaré,Valado dos Frades,-9.019444444,39.58916667
Salvaterra de Magos,Granho,-8.657777777,39.09055556
Salvaterra de Magos,Granho,-8.63216,39.08155
Trancoso,Granja,-7.2025,40.74777778
Trancoso,Granja,-7.20428,40.75201
Soure,Granja do Ulmeiro,-8.6392,40.16012
Soure,Granja do Ulmeiro,-8.629166666,40.15972222
Bragança,Grijó de Parada,-6.688888888,41.7175
Grijó e Sermonde,Grijó,-8.58147,41.03058
"União das Freguesias de Viatodos, Grimancelos, Minhotães e Monte de Fralães",Grimancelos,-8.594166666,41.44083333
Ansião,Pousaflores,-8.428888888,39.87916667
Ansião,Pousaflores,-8.41962,39.87827
Vila do Conde,Vila Chã,-8.7225,41.29416667
Vila do Conde,Vila Chã,-8.7229,41.2964
Valpaços,Água Revés e Crasto,-7.34972222,41.55833333
Braga,Gualtar,-8.388611111,41.565
"União das Freguesias de Chorente, Góios, Courel, Pedra Furada e Gueral",Gueral,-8.63184,41.456
"Guia, Ilha e Mata Mourisca",Guia,-8.784722222,39.94666667
Trofa,Guidões,-8.623055555,41.32416667
"Custóias, Leça do Balio e Guifões",Guifões,-8.665,41.20111111
Vila do Conde,Guilhabreu,-8.64235,41.29566
Vila do Conde,Guilhabreu,-8.64,41.29277778
Santo Tirso,Guimarei,-8.49141,41.29995
Santo Tirso,Guimarei,-8.486944444,41.30277778
Guisande e Oliveira (São Pedro),Guisande,-8.446388888,41.48333333
Marco,São Nicolau,-8.15838,41.1901
Marco,São Nicolau,-8.144166666,41.18888889
Vila Real de Santo António,Vila Nova de Cacela,-7.546388888,37.15694444
Alenquer,Ventosa,-9.09361,39.12329
Sabugal,Lomba,-7.15728,40.40349
Sabugal,Lomba,-7.1625,40.40416667
Alcácer do Sal (Santa Maria do Castelo e Santiago) e Santa Susana,Alcácer do Sal (Santa Maria do Castelo),-8.65321,38.40458
Alcácer do Sal (Santa Maria do Castelo e Santiago) e Santa Susana,Alcácer do Sal (Santa Maria do Castelo),-8.634722222,38.42916667
Felgueiras,Refontoura,-8.19051,41.33765
Felgueiras,Refontoura,-8.185277777,41.33472222
"União das Freguesias de Chorente, Góios, Courel, Pedra Furada e Gueral",Góios,-8.621666666,41.47027778
Barcelos,Paradela,-8.680555555,41.46083333
Braga,Parada de Tibães,-8.46499,41.56096
Braga,Parada de Tibães,-8.465555555,41.56361111
Leiria,Santa Catarina da Serra,-8.678333333,39.67055556
Leiria,Santa Catarina da Serra,-8.67421,39.6773
Mirandela,Vila Boa,-7.344166666,41.395
Mirandela,Vila Boa,-7.34402,41.39576
Braga,Ruilhe,-8.499722222,41.49888889
Barcelos,Martim,-8.511944444,41.53444444
Sabugal,Vila do Touro,-7.105555555,40.41638889
Torrozelo e Folhadosa,Torrozelo,-7.76229,40.38181
Torrozelo e Folhadosa,Torrozelo,-7.760277777,40.38611111
Urros e Peredo dos Castelhanos,Urrós,-7.02498,41.07541
Urros e Peredo dos Castelhanos,Urrós,-7.022777777,41.08277778
"Manique do Intendente, Vila Nova de São Pedro e Maçussa",Manique do Intendente,-8.893611111,39.22111111
Angra do Heroísmo,Cinco Ribeiras,-27.31722222,38.68444444
Ponta Delgada,Fenais da Luz,-25.64361111,37.82
Arouca,São Miguel do Mato,-8.4175,40.96888889
Arouca,São Miguel do Mato,-8.38762,40.98254
Nordeste,Salga,-25.3,37.84805556
Idanha-a-Nova e Alcafozes,Idanha-A-Nova,-7.21817,39.88555
Idanha-a-Nova e Alcafozes,Idanha-A-Nova,-7.236666666,39.91972222
Miranda do Corvo,Miranda do Corvo,-8.333611111,40.09416667
Horta,Conceição,-28.62477,38.54859
Alter do Chão,Seda,-7.783333333,39.18333333
Alter do Chão,Seda,-7.75853,39.17712
Arronches,Mosteiros,-7.291472222,39.17313889
Golegã,Golegã,-8.489166666,39.40277778
Calheta,Norte Pequeno,-28.00166667,38.64944444
Angra do Heroísmo,Santa Luzia,-27.22261,38.6648
Horta,Salão,-28.66527778,38.62027778
Ponta Delgada,Ginetes,-25.83333333,37.85
Sonim e Barreiros,Sonim,-7.230277777,41.71194444
Alcochete,São Francisco,-8.9725,38.73138889
Alcochete,São Francisco,-8.96878,38.73229
Angra do Heroísmo,São Bento,-27.20194444,38.65611111
Angra do Heroísmo,Doze Ribeiras,-27.36083333,38.71638889
Angra do Heroísmo,Raminho,-27.32944444,38.78805556
Nordeste,São Pedro de Nordestinho,-25.2,37.85
Ponta Delgada,Covoada,-25.73116667,37.77802778
Nordeste,Lomba da Fazenda,-25.16972222,37.85
Ponta Delgada,São Vicente Ferreira,-25.66694444,37.81833333
Nordeste,Algarvia,-25.23368889,37.843075
Ponta Delgada,Remédios,-25.73611111,37.88611111
Calheta,Ribeira Seca,-27.9271,38.59888
Nordeste,Santana,-25.25472222,37.84972222
Almeirim,Almeirim,-8.628055555,39.21
Penedono e Granja,Penedono,-7.38936,40.98311
Penedono e Granja,Penedono,-7.392222222,40.98888889
Oleiros-Amieira,Oleiros,-7.89912,39.91694
Benavente,Benavente,-8.818888888,38.97833333
Cabeceiras de Basto,Cabeceiras de Basto,-7.993611111,41.51388889
Cantanhede e Pocariça,Cantanhede,-8.594166666,40.34638889
Alcórrego e Maranhão,Maranhão,-8.01313,38.99827
Pampilhosa da Serra,Pampilhosa da Serra,-7.951388888,40.04611111
Vila do Conde,Vila do Conde,-8.742777777,41.35388889
Montemor-o-Novo,Foros de Vale de Figueira,-8.316666666,38.71666667
Pinhel,Pinhel,-7.062777777,40.77611111
Moimenta da Beira,Moimenta da Beira,-7.617777777,40.985
Oliveira do Hospital e São Paio de Gramaços,Oliveira do Hospital,-7.85434,40.35428
Oliveira do Hospital e São Paio de Gramaços,Oliveira do Hospital,-7.861666666,40.35972222
Avis,Ervedal,-7.81622,39.04217
Fafe,Fafe,-8.17333,41.44698
Fafe,Fafe,-8.172222222,41.44861111
Carrazeda de Ansiães,Carrazeda de Ansiães,-7.305833333,41.24305556
Carrazeda de Ansiães,Carrazeda de Ansiães,-7.29996,41.24684
"Nossa Senhora da Vila, Nossa Senhora do Bispo e Silveiras",Nossa Senhora da Vila,-8.19325,38.6385
Macedo de Cavaleiros,Macedo de Cavaleiros,-6.956111111,41.53638889
Alijó,Alijó,-7.474722222,41.27666667
Benavila e Valongo,Valongo,-7.866666666,39.16666667
Madalena,Criação Velha,-28.53333333,38.51666667
Nordeste,Santo António de Nordestinho,-25.2125,37.85222222
Almeida,Almeida,-6.906944444,40.72638889
Almeida,Almeida,-6.90423,40.73021
Lagoa,Água de Pau,-25.46666667,37.76666667
Horta,Angústias,-28.63766,38.52845
Vila Nova de Famalicão e Calendário,Vila Nova de Famalicão,-8.52216,41.4144
Angra do Heroísmo,Serreta,-27.36666667,38.75
Ribeira Grande,Matriz,-25.52027778,37.82333333
Angra do Heroísmo,Feteira,-27.14899,38.65823
Ponta Delgada,Feteiras,-25.78444444,37.80055556
Angra do Heroísmo,Ribeirinha,-27.17916667,38.66388889
Angra do Heroísmo,Porto Judeu,-27.11666667,38.65
Angra do Heroísmo,Porto Judeu,-27.16293,38.6865
Madalena,Candelária,-28.51361111,38.46444444
Angra do Heroísmo,São Bartolomeu de Regatos,-27.29027778,38.67416667
Praia da Vitória,Santa Cruz,-27.06666667,38.73333333
Miranda do Douro,Miranda do Douro,-6.273888888,41.49583333
Miranda do Douro,Miranda do Douro,-6.26678,41.52142
Arouca,Rossas,-8.31633,40.90098
Mourão,Granja,-7.25,38.28333333
Mourão,Granja,-7.19291,38.2411
Freixo de Espada à Cinta e Mazouco,Freixo de Espada À Cinta,-6.807777777,41.09138889
